KIDS,KID21,ER30001,ER30002,ER32000,ER32006,ER34901,ER34902,ER34903,P21REL,P21E5,P21E6,P21E10_09,P21E15,P21E16_3,P21E26_5,P21E33_6,P21E53A,C21REL,C21B12,C21B13,C21B31,C21B32
1,1.1,1426,50,1,2,4975,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1426,52,2,2,7565,3,30,1,1,4,5,1,5,0,0,1,,,,,
1,1.1,1426,55,2,2,4975,5,30,1,5,0,0,1,1,0,0,2,,,,,
1,1.2,1434,41,2,2,3027,5,30,1,1,2,0,5,0,0,0,1,1,4.17,98,4,4
1,1.2,1434,44,2,2,7155,4,30,1,1,5,0,1,1,5,5,1,1,998,4,6,5
1,1.1,1434,45,2,2,3264,4,30,1,1,1,0,5,0,0,5,1,,,,,
1,1.2,1434,47,1,2,7155,5,30,1,1,3,0,1,5,5,5,1,1,0,0,3,2
1,1.2,1438,40,2,2,3575,2,30,1,5,0,0,5,0,0,0,1,1,3.6,4,6,6
1,1.1,1438,42,2,2,4621,4,30,1,1,2,5,1,5,5,0,2,,,,,
1,1.1,1438,43,2,2,4332,2,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1438,44,2,2,2907,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1445,39,2,2,4747,3,30,1,5,0,0,5,0,0,5,4,,,,,
1,1.1,1445,40,1,2,4747,4,30,1,5,0,0,5,0,0,5,5,,,,,
1,1.1,1445,41,1,2,5562,3,30,1,1,4,0,5,0,5,0,0,,,,,
1,1.1,1445,42,2,2,4747,5,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1445,178,1,3,5562,4,30,1,1,2,5,5,0,5,0,0,,,,,
1,1.1,1454,35,1,2,6184,3,30,1,1,1,0,5,0,0,0,2,,,,,
1,1.1,1454,36,1,2,6184,4,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,1454,39,2,2,6184,5,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1459,34,1,2,7278,3,30,1,1,1,0,5,0,0,0,2,,,,,
1,1.2,1473,33,2,2,7165,3,30,1,5,0,0,5,0,5,0,1,1,4.2,5,7,7
1,1.2,1473,34,2,2,3982,3,30,1,5,0,0,5,0,0,0,1,1,3.8,4,7,6
1,1.2,1473,35,1,2,7165,4,30,1,5,0,0,5,0,5,0,1,1,3.8,5,6,6
1,1.2,1473,36,2,2,3982,4,30,1,5,0,0,1,1,0,5,1,1,0,0,6,6
1,1.1,1475,175,2,3,1465,3,30,1,1,5,0,5,0,0,5,5,,,,,
1,1.1,1475,176,1,3,1465,4,30,1,5,0,0,1,1,0,0,2,,,,,
1,1.1,1480,36,1,2,3270,3,33,1,1,5,0,5,0,5,0,1,,,,,
1,1.2,1485,38,1,2,4575,3,33,1,1,1,0,5,0,5,5,2,1,3,98,2,2
1,1.1,1485,39,1,2,4575,4,33,1,1,3,0,5,0,0,5,1,,,,,
1,1.1,1485,40,1,2,4335,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.2,1496,36,1,2,7397,5,30,1,1,2,0,5,0,0,0,1,1,3.9,4,6,6
1,1.1,1498,44,1,2,8258,3,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.1,1498,46,1,2,8258,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1498,47,2,2,4558,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1522,46,2,2,6737,3,30,1,5,0,0,1,5,5,0,1,,,,,
1,1.1,1522,47,1,2,6737,4,30,1,1,6,0,1,1,0,5,1,,,,,
1,1.1,1537,30,2,2,210,3,30,1,1,4,0,1,1,5,5,1,,,,,
1,1.1,1542,45,1,2,3151,3,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,1542,46,2,2,5648,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1542,48,1,2,4104,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1547,36,2,2,307,5,30,1,5,0,0,1,5,5,5,5,,,,,
1,1.2,1551,40,1,2,4100,3,30,1,5,0,5,5,0,0,0,1,1,0,0,3,3
1,1.1,1551,41,1,2,4100,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1551,46,1,2,4100,5,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1570,33,2,2,551,2,30,1,5,0,5,5,0,0,0,3,,,,,
1,1.1,1570,184,2,3,143,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1570,185,2,3,143,4,30,1,5,0,0,1,1,0,0,1,,,,,
1,1.2,1571,45,1,2,3046,3,30,1,5,0,0,5,0,0,0,1,1,1.8,4,3,2
1,1.2,1571,48,1,2,3046,4,30,1,5,0,0,5,0,0,0,1,1,0,0,2,2
1,1.1,1572,51,1,2,4520,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1572,52,1,2,5194,3,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,1572,53,1,2,4520,3,30,1,1,6,0,1,1,5,0,1,,,,,
1,1.1,1572,54,1,2,6845,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1572,56,1,2,3657,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1572,57,1,2,5194,4,30,1,5,0,5,5,0,0,0,4,,,,,
1,1.1,1572,60,1,2,3657,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1577,33,1,2,1604,4,30,1,1,6,0,1,1,0,0,1,,,,,
1,1.2,1579,46,1,2,3076,4,30,1,1,3,5,1,1,0,5,1,1,3.8,4,6,6
1,1.1,1579,50,2,2,4224,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,1579,51,2,2,3346,3,30,1,5,0,0,1,5,0,5,1,1,3.9,4,7,7
1,1.1,1579,52,2,2,4224,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,1579,54,1,2,3076,5,30,1,1,5,0,1,1,0,5,1,1,0,0,6,6
1,1.1,1579,56,2,2,3076,6,30,1,1,5,0,1,1,0,5,1,,,,,
1,1.1,1579,58,1,2,3346,5,30,1,1,2,0,5,0,0,5,4,,,,,
1,1.1,1579,59,1,2,3346,6,30,1,5,0,0,5,0,0,5,3,,,,,
1,1.1,1579,60,1,2,2807,2,30,1,1,2,0,5,0,0,5,4,,,,,
1,1.1,1579,61,2,2,5362,5,30,1,1,6,0,5,0,1,0,1,,,,,
1,1.1,1579,62,2,2,4224,5,30,1,5,0,0,1,5,0,0,4,,,,,
1,1.1,1579,63,1,2,2807,3,30,1,1,2,0,5,0,0,5,4,,,,,
1,1.1,1579,64,2,2,5362,6,30,1,1,6,0,5,0,1,0,1,,,,,
1,1.1,1579,65,1,2,3471,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1579,68,2,2,5362,7,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1583,33,2,2,3609,3,35,1,5,0,0,1,1,0,0,1,,,,,
1,1.2,1583,34,2,2,7181,2,30,1,5,0,5,5,0,0,0,2,1,2.5,4,7,7
1,1.1,1583,35,1,2,7181,3,30,1,5,0,5,5,0,0,0,0,,,,,
1,1.1,1591,41,1,2,6178,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1624,38,1,2,3666,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1624,39,2,2,3666,6,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1627,33,2,2,182,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1630,35,2,2,1787,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,1633,30,2,2,5553,3,30,1,1,1,0,5,0,0,0,1,1,4,4,7,7
1,1.2,1633,31,1,2,7041,2,30,1,5,0,0,5,0,0,0,1,1,2.8,4,3,2
1,1.1,1634,34,2,2,187,3,30,1,1,6,0,5,0,0,0,0,,,,,
1,1.1,1634,35,2,2,187,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1635,32,2,2,1197,3,30,1,1,6,0,1,1,5,5,1,,,,,
1,1.2,1652,39,2,2,2321,4,30,1,1,3,0,1,5,0,0,1,1,3.25,4,2,2
1,1.2,1652,40,2,2,6004,3,30,1,1,5,0,1,1,5,5,1,1,3.8,4,6,6
1,1.1,1652,41,2,2,6004,4,30,1,1,6,0,1,1,5,5,4,,,,,
1,1.1,1652,42,2,2,6004,5,30,1,1,3,0,1,5,0,5,3,,,,,
1,1.1,1654,33,1,2,4649,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1654,34,1,2,4649,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1655,36,2,2,690,2,30,1,1,6,5,1,1,0,0,1,1,0,0,6,6
1,1.1,1663,53,2,2,7716,3,30,1,1,2,0,1,5,5,5,5,,,,,
1,1.1,1663,55,2,2,7716,4,30,1,1,2,0,1,5,5,5,5,,,,,
1,1.2,1682,37,1,2,814,4,30,1,1,1,0,1,1,0,0,1,1,998,98,6,6
1,1.1,1682,38,1,2,104,2,30,1,1,2,0,5,0,0,0,5,,,,,
1,1.1,1684,45,1,2,5686,3,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,1684,47,1,2,5686,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1687,33,1,2,836,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1692,47,1,2,8016,2,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,1695,60,2,2,3572,3,33,1,1,1,0,5,0,0,0,1,1,3.66,4.5,2,2
1,1.2,1695,61,2,2,2663,3,30,1,5,0,0,5,0,0,0,1,1,3.4,4,6,6
1,1.1,1695,62,1,2,5423,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,1695,65,1,2,3572,4,30,1,1,1,0,5,0,0,0,1,1,3.2,4,6,5
1,1.2,1695,66,1,2,5894,3,30,1,1,5,0,1,1,0,0,3,1,0,0,0,0
1,1.2,1695,67,1,2,2260,3,30,1,1,4,0,5,0,0,0,2,1,0,0,6,6
1,1.2,1695,69,1,2,3572,5,30,1,1,1,0,5,0,0,0,1,1,0,0,6,6
1,1.2,1695,70,2,2,2663,4,30,1,5,0,0,5,0,0,0,1,1,0,0,4,4
1,1.2,1695,71,2,2,2663,5,30,1,5,0,0,5,0,0,0,1,1,0,0,0,0
1,1.1,1695,72,2,2,5423,4,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.2,1695,74,2,2,2260,4,30,1,1,1,0,5,0,0,0,1,1,0,0,0,0
1,1.1,1695,84,1,2,2681,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1695,87,2,2,2681,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1695,89,2,2,2386,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1695,90,1,2,2386,5,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,1695,253,2,3,8252,3,30,1,1,5,0,1,1,0,0,2,1,0,0,6,6
1,1.1,1695,254,1,3,8252,4,30,1,1,4,0,5,0,0,5,2,,,,,
1,1.1,1695,255,2,3,8252,5,30,1,1,4,0,5,0,0,5,2,,,,,
1,1.2,1697,54,2,2,8447,3,30,1,5,0,0,1,5,1,0,1,1,2.7,4,4,4
1,1.2,1697,56,2,2,5935,2,30,1,1,1,0,1,5,0,5,1,1,0,0,2,2
1,1.1,1697,57,1,2,7336,3,30,1,1,4,0,5,0,5,5,3,,,,,
1,1.1,1697,58,2,2,8447,4,30,1,5,0,0,1,5,1,0,2,,,,,
1,1.1,1697,60,2,2,7336,4,30,1,1,2,0,1,5,0,5,2,,,,,
1,1.1,1700,45,2,2,5697,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1700,46,2,2,5697,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1700,47,2,2,5697,5,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1709,34,2,2,668,2,30,1,1,3,0,1,5,5,0,1,,,,,
1,1.1,1720,36,2,2,2563,2,30,1,5,0,5,5,0,0,0,8,,,,,
1,1.1,1720,39,1,2,2563,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1722,47,1,2,1174,2,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,1723,36,2,2,5452,2,30,1,1,5,5,5,0,0,0,5,,,,,
1,1.1,1723,179,1,3,2146,4,60,1,1,1,0,5,0,0,0,5,,,,,
1,1.2,1726,35,2,2,4555,4,30,1,5,0,0,5,0,5,0,1,1,3.7,5.5,6,6
1,1.1,1726,36,2,2,4555,5,30,1,1,5,0,1,1,5,0,1,,,,,
1,1.1,1726,37,1,2,3132,3,30,1,1,4,0,1,1,0,0,1,,,,,
1,1.1,1731,40,2,2,1817,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1731,41,2,2,1177,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1732,32,1,2,360,3,33,1,1,1,0,5,0,5,0,5,,,,,
1,1.2,1762,58,2,2,2190,2,30,1,5,0,0,5,0,0,0,1,1,998,98,4,2
1,1.1,1762,60,2,2,6659,2,30,1,5,0,5,1,1,0,0,1,,,,,
1,1.1,1762,65,1,2,7417,7,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1763,42,1,2,5970,3,30,1,5,0,5,5,0,5,0,1,1,998,98,6,5
1,1.2,1763,44,1,2,3341,3,30,1,5,0,0,5,0,0,0,1,1,3.7,4,6,6
1,1.2,1763,45,1,2,3341,4,30,1,5,0,0,5,0,0,0,1,1,998,4,3,3
1,1.1,1763,46,2,2,6040,2,30,1,5,0,0,1,1,0,0,3,,,,,
1,1.1,1763,48,2,2,6040,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,1763,50,1,2,6040,4,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,1767,35,2,2,4969,4,30,1,1,5,0,1,1,0,0,1,,,,,
1,1.1,1767,36,2,2,2236,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1775,44,1,2,3600,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1775,48,1,2,3600,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1783,31,2,2,564,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1784,36,2,2,5670,3,30,1,1,3,0,1,5,0,0,1,,,,,
1,1.1,1784,37,2,2,5670,4,30,1,1,4,0,1,5,0,0,1,,,,,
1,1.1,1784,38,2,2,4725,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1786,52,2,2,7295,2,30,1,5,0,0,5,0,5,0,1,1,3.8,4,3,3
1,1.1,1786,58,1,2,7295,3,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.2,1787,38,2,2,6049,3,33,1,5,0,0,1,1,0,5,1,1,0,0,7,6
1,1.2,1787,40,2,2,2290,3,30,1,5,0,0,5,0,0,0,1,1,0,0,2,3
1,1.1,1787,43,1,2,6049,4,33,1,5,0,5,5,0,0,5,4,,,,,
1,1.1,1787,44,1,2,2290,5,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,1787,45,2,2,5955,3,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,1787,47,2,2,5955,4,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,1787,48,1,2,2290,6,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1805,35,2,2,4383,3,30,1,1,5,0,1,1,5,0,1,,,,,
1,1.1,1807,42,2,2,6786,3,30,1,1,5,0,1,1,0,0,1,,,,,
1,1.1,1807,43,1,2,6786,4,30,1,1,2,0,5,0,0,0,2,,,,,
1,1.1,1810,47,1,2,3072,3,30,1,1,1,5,5,0,0,0,1,,,,,
1,1.1,1810,49,1,2,3072,5,30,1,1,2,5,5,0,0,0,2,,,,,
1,1.1,1810,50,2,2,3072,6,30,1,1,2,0,5,0,0,0,5,,,,,
1,1.1,1810,51,1,2,5335,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1813,33,1,2,3777,3,30,1,1,2,0,5,0,5,0,2,,,,,
1,1.2,1821,33,2,2,323,4,30,1,1,3,5,5,0,5,0,1,1,3.8,4,7,7
1,1.1,1823,36,2,2,270,4,95,1,1,3,0,5,0,0,0,1,,,,,
1,1.1,1831,36,2,2,5252,2,30,1,1,3,0,5,0,0,0,4,,,,,
1,1.1,1831,38,1,2,5252,3,30,1,1,5,0,1,1,0,0,5,,,,,
1,1.1,1831,39,2,2,5252,4,30,1,1,4,0,5,0,0,5,5,,,,,
1,1.1,1837,37,1,2,5950,2,30,1,1,2,0,5,0,0,0,2,,,,,
1,1.2,1839,41,1,2,4211,5,30,1,5,0,0,5,0,0,0,1,1,3.4,4,3,3
1,1.1,1839,44,1,2,4715,4,35,1,1,5,0,1,1,5,0,4,,,,,
1,1.1,1839,45,1,2,4715,5,30,1,5,0,0,5,0,5,0,2,,,,,
1,1.1,1839,46,2,2,7826,5,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1839,47,2,2,7826,6,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1839,48,2,2,4715,6,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.2,1839,180,1,3,7826,3,30,1,5,0,5,5,0,0,0,5,1,0,0,6,3
1,1.2,1841,43,2,2,5116,3,30,1,1,5,0,1,1,0,5,1,1,0,0,7,7
1,1.1,1841,45,1,2,5116,4,30,1,1,5,0,1,1,0,5,3,,,,,
1,1.1,1850,37,1,2,5925,3,30,1,1,5,0,1,1,0,0,4,,,,,
1,1.1,1850,38,2,2,5925,4,30,1,1,5,0,1,1,0,0,2,,,,,
1,1.1,1850,40,2,2,5925,5,30,1,1,3,0,5,0,0,0,3,,,,,
1,1.2,1862,34,2,2,3725,3,30,1,1,4,0,5,0,0,0,3,1,0,0,0,0
1,1.2,1878,37,2,2,5217,2,30,1,5,0,0,5,0,0,0,3,1,0,0,3,3
1,1.1,1880,38,2,2,1894,3,33,1,5,0,0,1,5,0,5,1,,,,,
1,1.2,1880,39,1,2,1350,2,30,1,1,3,0,1,1,0,0,2,1,0,0,2,2
1,1.1,1887,51,2,2,6981,3,30,1,1,5,0,1,1,1,0,1,,,,,
1,1.1,1887,52,2,2,6981,4,30,1,1,5,0,1,5,0,0,1,,,,,
1,1.1,1887,55,1,2,6981,5,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1893,40,2,2,4291,4,30,1,1,2,0,5,0,0,0,5,,,,,
1,1.1,1905,35,1,2,9211,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1911,38,2,2,7755,3,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,1911,39,1,2,7755,4,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.1,1911,40,2,2,6992,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1914,35,2,2,3079,3,30,1,1,2,0,1,5,5,0,2,,,,,
1,1.1,1914,37,1,2,3079,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,1915,33,1,2,2801,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,1917,38,1,2,3411,4,60,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1917,39,2,2,3411,6,60,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,1919,50,1,2,7476,3,30,1,5,0,0,1,1,0,0,1,,,,,
1,1.1,1919,51,1,2,3249,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1919,52,1,2,7476,4,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,1925,33,1,2,6961,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,1925,35,1,2,6961,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.2,1935,31,1,2,883,4,30,1,5,0,5,5,0,0,0,1,1,2.9,4,7,6
1,1.2,1935,32,2,2,883,5,30,1,5,0,5,5,0,0,0,1,1,0,0,5,5
1,1.2,1939,36,2,2,6191,4,30,1,1,3,5,1,5,0,0,1,1,4.6,4.8,6,6
1,1.2,1954,36,1,2,2038,2,30,1,1,3,0,5,0,0,0,4,1,0,0,6,6
1,1.1,1954,37,2,2,2038,3,30,1,1,6,0,5,0,0,0,4,,,,,
1,1.1,1954,38,1,2,4116,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,1954,39,1,2,2038,4,30,1,1,4,0,5,0,0,0,3,,,,,
1,1.2,1956,32,2,2,7961,3,30,1,5,0,0,1,5,0,0,1,1,3.1,5,6,6
1,1.2,1956,33,1,2,7961,4,30,1,5,0,5,5,0,0,0,1,1,998,98,6,6
1,1.2,1961,32,2,2,499,3,30,1,1,1,0,5,0,0,0,1,1,3.4,4,3,3
1,1.1,1961,33,1,2,499,4,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.1,1961,34,1,2,499,5,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.2,1964,40,2,2,2992,4,30,1,1,6,0,5,0,5,0,1,1,998,4.1,6,6
1,1.1,1967,32,1,2,274,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,1967,33,1,2,274,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,1970,34,2,2,4366,2,30,1,1,1,0,5,0,0,0,1,,,,,
1,1.1,1970,35,1,2,4523,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1970,36,1,2,4523,4,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1970,37,1,2,4523,5,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,1971,36,1,2,3435,5,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,1971,37,2,2,3435,6,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1972,35,1,2,5979,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,1975,38,1,2,1629,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,1988,34,2,2,1596,3,30,1,5,0,0,5,0,5,0,2,1,3.7,5,5,6
1,1.2,1988,35,1,2,1596,4,30,1,5,0,5,5,0,0,0,4,1,0,0,6,5
1,1.2,2000,31,1,2,1112,4,30,1,1,5,0,1,1,0,5,1,1,3.9,4.2,6,6
1,1.1,2003,32,1,2,302,3,30,1,1,2,0,5,0,0,0,2,,,,,
1,1.1,2003,33,1,2,433,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2003,34,1,2,302,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,2004,39,1,2,7827,4,30,1,1,1,0,5,0,5,0,1,1,998,4,6,5
1,1.1,2012,37,2,2,4993,3,30,1,1,3,5,5,0,5,5,1,,,,,
1,1.1,2016,188,1,3,6717,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.2,2017,38,1,2,2839,3,30,1,1,2,0,5,0,5,0,1,1,2.7,4,3,3
1,1.2,2017,42,2,2,2839,4,30,1,1,5,5,5,0,5,0,1,1,0,0,0,0
1,1.2,2019,33,1,2,3885,2,30,1,1,2,0,5,0,0,0,1,1,3.7,4,7,7
1,1.1,2019,34,2,2,3693,3,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,2026,31,2,2,1089,4,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.1,2026,32,1,2,1089,5,60,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2028,34,2,2,1133,4,30,1,5,0,5,5,0,0,0,1,1,3.8,4.8,7,7
1,1.2,2030,44,1,2,3616,2,30,1,1,1,0,5,0,0,0,1,1,998,98,6,6
1,1.2,2030,45,1,2,3616,3,30,1,1,6,0,1,1,0,0,3,1,998,4,6,6
1,1.2,2030,47,1,2,3616,4,30,1,1,5,0,5,0,0,0,3,1,0,0,7,7
1,1.1,2030,50,1,2,6552,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2030,52,2,2,6176,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,2032,49,1,2,6714,2,30,1,5,0,0,5,0,0,0,2,1,0,0,2,2
1,1.1,2032,63,1,2,6948,2,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2032,66,1,2,2278,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,2032,67,1,2,2278,4,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,2032,194,2,3,6714,3,60,1,5,0,0,5,0,0,0,1,1,0,0,7,7
1,1.1,2034,38,2,2,6881,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2053,35,1,2,1989,3,30,1,1,5,0,1,1,0,0,5,,,,,
1,1.1,2053,36,1,2,1989,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2053,37,1,2,1989,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2055,36,1,2,3014,2,30,1,5,0,0,5,0,0,0,1,1,3.8,4,6,6
1,1.1,2055,38,1,2,5746,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,2055,39,1,2,5746,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2056,41,1,2,6264,3,30,1,1,2,5,5,0,0,0,2,,,,,
1,1.1,2059,37,2,2,4510,3,30,1,5,0,5,5,0,5,0,1,,,,,
1,1.1,2062,42,1,2,7315,4,33,1,1,6,0,5,0,0,0,5,,,,,
1,1.2,2062,43,2,2,3278,3,30,1,1,5,0,1,1,0,0,1,1,0,0,6,6
1,1.1,2062,44,2,2,6672,3,30,1,1,5,0,1,5,0,0,1,,,,,
1,1.1,2062,45,2,2,3278,4,30,1,1,5,0,1,1,0,0,2,,,,,
1,1.1,2062,46,2,2,7784,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,2062,47,1,2,6672,4,30,1,1,3,0,5,0,1,0,2,,,,,
1,1.1,2062,48,1,2,7784,4,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2062,49,2,2,3278,5,30,1,1,2,0,5,0,0,0,3,,,,,
1,1.1,2106,36,1,2,1011,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2119,45,1,2,3908,2,30,1,5,0,0,5,0,0,0,1,1,0,0,6,6
1,1.1,2119,46,2,2,3908,3,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,2119,48,1,2,3323,4,30,1,1,3,0,5,0,5,0,4,,,,,
1,1.1,2119,49,1,2,3323,5,30,1,1,3,0,5,0,5,0,5,,,,,
1,1.1,2119,50,1,2,3323,6,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,2124,36,2,2,7403,4,30,1,1,4,0,5,0,0,5,1,1,0,0,6,6
1,1.2,2127,33,1,2,5239,3,30,1,5,0,0,5,0,0,0,1,1,3.1,4.1,6,6
1,1.2,2132,34,2,2,6541,3,30,1,5,0,0,5,0,0,0,2,1,0,0,5,6
1,1.1,2132,35,2,2,6541,4,30,1,5,0,0,1,1,0,0,1,,,,,
1,1.2,2133,39,1,2,3306,4,30,1,1,4,0,5,0,0,5,1,1,3.5,4,6,6
1,1.2,2133,40,1,2,3306,5,30,1,1,4,0,5,0,0,5,1,1,0,0,6,6
1,1.1,2133,46,2,2,3306,6,30,1,1,2,0,1,5,0,5,2,,,,,
1,1.1,2138,37,1,2,2093,3,30,1,5,0,0,5,0,5,5,0,,,,,
1,1.1,2138,38,2,2,2093,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2146,36,1,2,5629,2,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2150,32,2,2,2538,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.2,2151,45,2,2,5495,3,30,1,1,1,0,1,5,0,0,1,1,3.9,4,6,6
1,1.1,2151,46,2,2,4710,3,30,1,1,2,0,5,0,0,0,2,,,,,
1,1.2,2151,49,1,2,5495,4,30,1,1,2,0,5,0,5,0,3,1,0,0,6,5
