KIDS,KID14,ER30001,ER30002,ER32000,ER32006,ER34201,ER34202,ER34203,P14REL,P14E5,P14E6,P14E10_09,P14E15,P14E16_3,P14E26_5,P14E33_6,P14E53,C14REL,C14B12,C14B13
1,1.1,3133,32,1,2,8549,5,30,,,,,,,,,,3,0,0
1,1.1,3133,33,1,2,6165,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,3135,30,2,2,6931,4,30,2,5,0,5,5,0,0,0,2,3,998,3
1,1.2,3137,30,1,2,6217,2,30,2,5,0,0,1,1,0,0,1,3,3.15,4
1,1.2,3137,32,1,2,6217,3,30,2,5,0,0,1,1,0,0,1,3,0,0
1,1.2,3137,33,1,2,5625,3,30,2,5,0,0,5,0,0,5,1,3,0,0
1,1.1,3143,30,2,2,8218,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3143,31,2,2,8218,4,30,2,5,0,0,5,0,0,0,5,,,
1,1.1,3143,32,1,2,8218,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3147,30,2,2,6712,3,35,2,1,2,0,5,0,0,0,2,3,3.34,4
1,1.1,3147,32,2,2,7834,2,30,2,1,5,0,1,1,0,0,3,,,
1,1.2,3149,30,2,2,7605,4,30,2,1,5,0,1,5,0,0,1,3,2.6,5
1,1.2,3151,30,1,2,6150,5,30,2,5,0,0,5,0,0,0,2,3,3.4,4
1,1.1,3151,31,2,2,3429,5,30,2,5,0,0,5,0,0,0,5,,,
1,1.2,3151,172,1,3,3429,4,30,2,1,5,0,5,0,0,0,2,3,0,0
1,1.1,3155,30,1,2,8290,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,3155,31,1,2,8364,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,3155,32,2,2,8940,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3155,172,2,3,8940,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3162,30,1,2,6378,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3171,31,2,2,5078,4,30,2,1,6,0,5,0,5,0,2,,,
1,1.1,3172,30,1,2,1705,4,30,2,5,0,5,5,0,0,0,3,,,
1,1.1,3172,31,2,2,1598,3,33,2,5,0,0,1,5,0,0,2,,,
1,1.1,3172,32,1,2,1598,4,33,2,0,0,0,0,0,0,0,1,,,
1,1.1,3172,33,1,2,1705,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3172,171,2,3,1705,3,30,2,1,4,5,1,1,5,0,1,3,0,0
1,1.2,3176,30,2,2,7299,6,30,2,5,0,0,5,0,0,5,2,3,998,4
1,1.2,3176,31,2,2,7299,7,30,2,5,0,0,5,0,0,5,2,3,0,0
1,1.1,3176,32,1,2,7299,8,60,2,0,0,0,0,0,0,0,1,,,
1,1.1,3177,30,1,2,7022,4,30,2,5,0,0,1,1,0,0,1,,,
1,1.2,3179,30,2,2,2573,6,30,2,5,0,0,5,0,0,0,0,3,998,4
1,1.2,3190,30,1,2,6379,4,30,2,5,0,5,5,0,0,0,1,3,0,0
1,1.2,3190,31,1,2,6379,5,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,3190,171,1,3,6379,3,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.1,3191,30,2,2,6927,2,30,2,1,3,0,5,0,0,0,1,,,
1,1.2,3193,30,2,2,8152,3,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,3193,32,1,2,8389,3,35,2,1,6,0,1,1,0,5,2,3,0,0
1,1.1,3193,33,1,2,8152,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3193,34,1,2,8152,5,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3194,30,2,2,6054,4,30,2,5,0,0,5,0,0,0,0,,,
1,1.1,3195,31,2,2,7655,3,35,2,1,1,5,5,0,5,0,2,,,
1,1.1,3195,32,2,2,7569,3,30,2,5,0,5,5,0,0,0,2,,,
1,1.1,3195,33,1,2,7569,4,30,2,5,0,5,5,0,0,0,3,,,
1,1.1,3195,34,2,2,7655,4,35,2,1,4,5,5,0,0,0,1,,,
1,1.1,3195,35,1,2,2879,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3195,36,2,2,7655,5,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3199,30,2,2,6834,4,30,2,5,0,5,5,0,0,0,1,,,
1,1.1,3199,31,2,2,6834,5,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3199,32,1,2,6834,6,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3200,30,2,2,5473,6,60,2,0,0,0,0,0,0,0,3,,,
1,1.2,3201,31,1,2,6440,3,30,2,1,6,0,5,0,5,5,1,3,0,0
1,1.1,3201,33,1,2,6440,4,30,2,5,0,0,5,0,0,5,1,,,
1,1.1,3201,34,1,2,6440,5,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3203,30,2,2,4684,2,30,2,5,0,5,1,5,5,0,4,,,
1,1.1,3207,31,1,2,4766,5,60,2,1,2,5,1,1,0,0,2,,,
1,1.1,3207,32,1,2,6666,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3208,30,1,2,6218,4,30,2,5,0,0,5,0,5,1,4,3,3,4
1,1.1,3208,31,2,2,6218,5,30,2,5,0,0,5,0,0,5,5,,,
1,1.1,3210,30,2,2,2325,2,30,2,1,2,0,5,0,5,0,1,,,
1,1.1,3210,31,2,2,2325,3,30,2,5,0,5,1,5,0,0,3,,,
1,1.2,3211,30,1,2,8066,5,30,2,1,6,0,5,0,0,0,1,3,998,4
1,1.2,3211,170,2,3,8066,6,30,2,1,6,0,1,1,5,0,2,3,0,0
1,1.2,3214,30,2,2,30,3,30,2,5,0,0,5,0,5,0,1,3,2.5,4
1,1.2,3217,30,2,2,7529,4,30,2,1,5,0,5,0,5,5,3,3,3.4,4
1,1.2,3217,31,2,2,7529,5,30,2,5,0,5,1,1,0,5,3,3,0,0
1,1.1,3218,30,2,2,2006,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3224,32,2,2,7874,2,30,2,1,5,0,1,1,0,0,1,,,
1,1.1,3225,30,2,2,6954,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3225,31,1,2,3148,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,3226,30,1,2,1680,4,30,2,1,6,0,1,1,0,5,1,3,0,0
1,1.1,3226,31,2,2,1680,5,30,2,1,5,0,1,1,0,5,1,,,
1,1.1,3227,30,2,2,7268,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3227,31,1,2,5390,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3228,30,1,2,5347,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,3231,30,2,2,7116,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,3231,31,1,2,7116,5,30,2,5,0,0,5,0,0,0,5,,,
1,1.1,3232,32,1,2,8760,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3232,34,1,2,8760,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,3235,30,1,2,3105,3,30,2,5,0,0,5,0,0,0,4,3,0,0
1,1.2,3235,31,1,2,3105,4,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.1,3235,32,2,2,7480,4,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,3235,33,2,2,3105,5,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,3236,31,2,2,7064,2,30,2,5,0,5,1,5,1,5,5,3,0,0
1,1.1,3236,33,2,2,7064,3,30,2,5,0,0,5,0,0,5,5,,,
1,1.1,3236,34,2,2,7064,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3236,35,2,2,7556,2,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3236,36,1,2,7064,5,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,3237,30,1,2,2138,3,35,2,5,0,0,5,0,0,0,2,3,998,98
1,1.2,3237,31,2,2,3635,3,33,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,3237,32,2,2,2454,3,33,2,5,0,0,5,0,0,0,5,3,0,0
1,1.2,3237,33,1,2,3635,4,33,2,5,0,5,5,0,0,0,1,3,0,0
1,1.1,3237,34,2,2,3623,6,30,2,5,0,5,5,0,5,0,3,,,
1,1.1,3237,38,1,2,1983,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,3237,39,1,2,3623,7,70,2,0,0,0,0,0,0,0,1,,,
1,1.1,3237,40,1,2,3635,5,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,3240,32,2,2,5499,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,3240,33,2,2,5499,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.2,3242,30,1,2,6567,3,30,2,5,0,0,5,0,5,0,1,3,2.88,4.5
1,1.1,3242,31,1,2,6742,3,30,2,5,0,5,1,1,0,0,2,,,
1,1.1,3242,32,1,2,6742,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,3242,33,2,2,6742,6,71,2,0,0,0,0,0,0,0,0,,,
1,1.2,3243,30,2,2,6101,3,30,2,1,6,0,5,0,0,0,3,3,0,0
1,1.1,3243,31,1,2,6101,4,30,2,1,5,5,5,0,0,0,2,,,
1,1.1,3243,32,1,2,8936,2,30,2,5,0,5,5,0,0,0,4,,,
1,1.1,3246,30,2,2,2429,3,30,2,1,5,5,1,1,0,5,4,,,
1,1.1,3246,31,1,2,2429,4,30,2,1,5,0,1,1,0,5,4,,,
1,1.1,3247,30,1,2,4390,3,30,2,1,5,0,1,1,5,5,3,,,
1,1.1,3247,31,1,2,4390,4,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,3249,33,2,2,8450,2,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,3250,30,1,2,566,2,30,2,5,0,0,1,1,0,0,2,,,
1,1.1,3250,31,1,2,566,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3252,30,1,2,968,2,30,2,5,0,5,5,0,0,0,5,,,
1,1.1,3252,31,1,2,8388,4,30,2,5,0,5,5,0,5,5,2,,,
1,1.1,3252,32,2,2,8388,5,30,2,5,0,0,5,0,5,5,2,,,
1,1.1,3252,33,2,2,968,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,3252,171,2,3,8388,3,30,2,5,0,0,5,0,5,5,2,,,
1,1.2,3257,30,1,2,6524,4,30,2,5,0,0,8,0,0,0,1,3,3.6,4
1,1.1,3258,30,2,2,206,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3258,171,1,3,206,3,30,2,1,5,0,5,0,0,0,2,,,
1,1.1,3261,30,1,2,5874,5,30,2,5,0,0,5,0,0,5,1,,,
1,1.1,3261,31,2,2,5874,6,30,2,5,0,0,5,0,0,0,4,,,
1,1.2,3262,31,1,2,567,2,30,2,5,0,0,5,0,0,0,0,3,0,0
1,1.1,3262,33,2,2,567,3,30,2,1,5,0,1,1,0,0,0,,,
1,1.1,3262,34,2,2,567,4,30,2,1,4,5,5,0,0,0,2,,,
1,1.1,3263,30,2,2,5770,4,30,2,1,5,0,5,0,0,0,1,,,
1,1.1,3263,31,2,2,7992,2,30,2,5,0,0,1,1,5,0,1,,,
1,1.1,3263,32,2,2,7974,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3268,30,2,2,6801,5,33,2,5,0,0,5,0,0,0,4,3,998,98
1,1.2,3268,31,2,2,6801,3,30,2,5,0,0,1,1,0,0,1,3,0,0
1,1.2,3268,32,1,2,6801,4,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,3268,174,1,3,3200,2,30,2,1,1,0,5,0,0,0,0,3,998,4
1,1.2,3268,175,1,3,3200,3,30,2,5,0,0,5,0,0,0,0,3,0,0
1,1.1,3272,33,2,2,7113,3,30,2,5,0,0,1,1,0,5,1,,,
1,1.1,3272,34,2,2,7113,4,30,2,5,0,0,1,1,0,5,1,,,
1,1.1,3272,35,2,2,7113,5,30,2,5,0,0,1,1,0,5,1,,,
1,1.1,3287,33,1,2,1933,3,30,2,1,4,0,1,1,5,0,2,,,
1,1.1,3287,36,1,2,1933,4,30,2,1,5,0,1,1,0,0,2,,,
1,1.2,3288,30,1,2,4266,3,30,2,5,0,0,5,0,5,0,2,3,0,0
1,1.1,3288,31,1,2,4266,4,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,3291,30,2,2,1803,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,3297,30,2,2,7548,2,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3297,31,2,2,7548,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3303,36,2,2,6154,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3311,30,2,2,6368,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,3311,31,2,2,6339,2,30,2,1,3,0,1,5,0,0,2,3,0,0
1,1.2,3311,170,2,3,6339,3,30,2,1,6,0,1,5,5,0,2,3,0,0
1,1.1,3312,30,2,2,3795,3,30,2,5,0,0,5,0,0,5,2,,,
1,1.2,3316,30,1,2,1200,3,30,2,1,6,0,1,1,0,0,2,3,0,0
1,1.1,3316,31,2,2,1200,4,30,2,1,4,0,1,1,0,0,1,,,
1,1.1,3316,32,1,2,7975,3,30,2,5,0,5,5,0,5,5,2,,,
1,1.1,3316,33,2,2,7975,4,30,2,5,0,0,1,5,5,5,2,,,
1,1.1,3316,35,1,2,1200,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3320,30,2,2,6219,2,30,2,5,0,5,1,1,0,0,4,,,
1,1.2,3332,30,1,2,8061,3,30,2,5,0,0,5,0,0,0,1,3,998,98
1,1.1,3332,31,1,2,7232,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3333,30,1,2,7611,4,30,2,5,0,0,5,0,0,0,4,,,
1,1.1,3333,31,2,2,7611,5,30,2,5,0,0,1,1,0,0,0,,,
1,1.1,3339,30,2,2,7801,4,30,2,1,6,5,1,1,5,0,1,,,
1,1.1,3340,30,2,2,4886,3,30,,,,,,,,,,3,0,0
1,1.1,3340,31,1,2,4886,4,30,,,,,,,,,,3,0,0
1,1.1,3341,31,1,2,7839,3,30,2,1,2,0,1,1,0,0,4,,,
1,1.1,3341,32,1,2,7839,4,30,2,5,0,0,5,0,0,0,5,,,
1,1.2,3345,30,1,2,3297,5,30,2,5,0,0,5,0,0,0,0,3,998,98
1,1.2,3345,31,2,2,3297,6,30,2,5,0,0,5,0,0,0,0,3,0,0
1,1.1,3346,30,1,2,8988,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,3347,30,2,2,7359,3,30,2,1,4,0,5,0,0,0,1,3,0,0
1,1.1,3347,31,1,2,6746,3,30,2,5,0,5,5,0,0,0,1,,,
1,1.1,3347,32,1,2,7359,4,30,2,5,0,0,5,0,0,5,2,,,
1,1.2,3348,30,1,2,5358,3,30,2,1,5,0,1,1,0,0,2,3,3.78,4
1,1.2,3348,31,1,2,5358,4,30,2,5,0,5,5,0,0,0,2,3,2.49,4
1,1.2,3348,32,1,2,5358,5,30,2,5,0,0,5,0,0,5,4,3,0,0
1,1.1,3349,30,1,2,3937,5,60,2,0,0,0,0,0,0,0,1,,,
1,1.1,3351,30,1,2,6351,6,60,2,1,1,0,5,0,0,0,1,,,
1,1.1,3351,32,2,2,6351,5,60,2,0,0,0,0,0,0,0,2,,,
1,1.1,3355,30,1,2,8047,3,35,2,5,0,5,1,5,0,0,2,,,
1,1.1,3355,31,1,2,8047,4,30,2,5,0,0,5,0,0,0,4,,,
1,1.1,3355,32,1,2,8047,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,3356,30,2,2,2455,3,30,2,5,0,0,5,0,0,0,2,3,3.6,4
1,1.2,3356,31,1,2,8998,3,30,2,1,5,5,5,0,0,0,1,3,0,0
1,1.2,3356,32,2,2,2455,4,30,2,1,2,0,1,1,0,0,2,3,998,98
1,1.2,3356,33,1,2,2455,5,30,2,1,5,0,1,1,0,5,1,3,0,0
1,1.1,3356,34,1,2,8998,4,30,2,1,4,0,5,0,0,0,5,,,
1,1.1,3356,35,1,2,8998,5,30,2,1,4,5,1,1,0,0,0,,,
1,1.1,3356,36,1,2,2455,6,30,2,0,0,0,0,0,0,0,4,,,
1,1.2,3359,30,2,2,6506,3,30,2,1,2,0,5,0,0,0,1,3,998,5
1,1.2,3359,31,2,2,6506,4,30,2,1,2,0,5,0,0,0,1,3,0,0
1,1.2,3359,32,2,2,6506,5,30,2,1,5,0,1,1,0,0,1,3,0,0
1,1.1,3359,33,2,2,7036,3,30,2,1,5,0,1,1,1,0,3,,,
1,1.1,3359,34,2,2,4517,3,35,2,5,0,0,5,0,5,0,3,,,
1,1.1,3359,35,2,2,4517,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3359,36,1,2,4517,5,30,2,0,0,0,0,0,0,0,4,,,
1,1.1,3360,30,1,2,5824,5,60,2,0,0,0,0,0,0,0,0,,,
1,1.1,3361,30,2,2,1571,3,30,2,1,6,5,1,1,0,0,2,,,
1,1.1,3362,30,2,2,7989,3,30,2,1,6,0,5,0,0,5,5,,,
1,1.1,3362,31,1,2,7035,3,30,2,1,5,0,1,1,0,0,1,,,
1,1.1,3362,32,1,2,7035,4,30,2,5,0,0,5,0,0,5,1,,,
1,1.2,3363,30,2,2,6071,3,30,2,1,1,0,5,0,0,0,1,3,0,0
1,1.1,3363,31,1,2,6071,4,30,2,1,2,0,5,0,0,0,2,,,
1,1.1,3363,32,1,2,6071,5,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3365,30,1,2,1690,2,30,2,1,3,0,1,5,0,0,4,,,
1,1.1,3365,31,1,2,636,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3365,32,1,2,5317,4,60,2,0,0,0,0,0,0,0,0,,,
1,1.1,3365,33,1,2,3981,2,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,3365,34,2,2,636,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3367,30,2,2,6092,5,30,2,5,0,0,5,0,0,5,2,3,3.14,4
1,1.2,3367,31,1,2,6092,6,30,2,5,0,0,5,0,0,0,2,3,2.5,4.2
1,1.2,3367,32,2,2,6092,7,30,2,5,0,0,5,0,0,0,4,3,2,4
1,1.1,3367,33,2,2,6092,8,30,2,5,0,0,1,1,0,0,4,,,
1,1.1,3367,34,1,2,6092,9,60,2,1,4,0,5,0,0,0,2,,,
1,1.2,3368,30,2,2,5246,4,30,2,5,0,0,5,0,0,0,4,3,0,0
1,1.1,3368,32,2,2,8000,3,30,2,1,6,0,5,0,0,0,3,,,
1,1.1,3368,33,2,2,8000,4,30,2,1,5,0,5,0,0,0,3,,,
1,1.1,3368,34,1,2,5246,5,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,3368,35,2,2,8000,5,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3368,36,1,2,1313,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,3373,30,2,2,7197,5,30,2,5,0,0,5,0,0,0,1,3,998,1.59
1,1.2,3373,31,1,2,7197,6,30,2,5,0,5,1,5,0,0,2,3,0,0
1,1.2,3375,30,2,2,7465,3,30,2,1,4,0,1,1,0,5,3,3,0,0
1,1.1,3375,32,1,2,7465,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3377,31,1,2,7769,3,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,3377,33,1,2,7769,4,30,2,5,0,0,5,0,0,0,0,,,
1,1.1,3377,35,1,2,7769,5,30,2,5,0,5,5,0,5,0,3,,,
1,1.2,3378,30,2,2,6181,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,3379,30,2,2,3884,3,33,2,5,0,5,1,1,0,0,1,3,998,4
1,1.1,3379,31,2,2,6733,3,30,2,5,0,0,5,0,0,5,5,,,
1,1.1,3379,32,1,2,3884,4,33,2,5,0,5,5,0,0,0,1,,,
1,1.1,3379,33,2,2,7292,7,97,2,0,0,0,0,0,0,0,2,,,
1,1.1,3379,34,1,2,3884,5,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,3379,35,1,2,7292,8,97,2,0,0,0,0,0,0,0,1,,,
1,1.1,3380,30,1,2,6622,5,60,2,5,0,0,5,0,5,0,3,,,
1,1.1,3380,31,2,2,6622,6,60,2,0,0,0,0,0,0,0,5,,,
1,1.2,3381,30,2,2,6224,2,30,2,1,5,0,5,0,0,0,1,3,3.25,4
1,1.2,3381,31,1,2,6451,3,30,2,1,5,0,5,0,0,0,1,3,998,4
1,1.2,3381,32,2,2,6803,2,30,2,1,2,0,5,0,0,0,0,3,0,0
1,1.2,3381,33,2,2,6224,3,30,2,1,5,0,5,0,0,0,1,3,0,0
1,1.1,3381,34,1,2,6803,3,30,2,5,0,0,5,0,0,0,0,,,
1,1.1,3381,35,1,2,6451,4,30,2,1,2,0,5,0,0,0,2,,,
1,1.1,3381,36,2,2,6224,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3381,37,2,2,6296,2,30,2,1,4,0,5,0,0,0,2,,,
1,1.1,3381,38,2,2,6451,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3381,39,2,2,6224,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3388,30,1,2,5680,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3394,30,1,2,6293,3,30,2,1,1,0,5,0,5,0,1,3,3.4,4
1,1.2,3394,31,1,2,6293,4,30,2,1,5,0,5,0,0,0,1,3,0,0
1,1.1,3394,32,1,2,6293,5,30,2,1,4,0,5,0,0,5,2,,,
1,1.1,3394,33,1,2,6293,6,30,2,1,4,0,5,0,0,0,2,,,
1,1.1,3397,30,2,2,6615,2,30,2,1,5,5,1,5,0,5,2,,,
1,1.1,3402,31,2,2,6105,3,35,2,5,0,0,5,0,0,0,2,,,
1,1.1,3402,32,2,2,6826,4,30,2,5,0,5,5,0,0,0,3,,,
1,1.1,3402,33,1,2,6105,4,35,2,5,0,5,5,0,0,0,2,,,
1,1.1,3402,34,1,2,6826,5,30,2,5,0,0,5,0,0,0,4,,,
1,1.1,3402,171,2,3,6826,3,30,2,5,0,5,5,0,0,0,3,,,
1,1.2,3404,30,2,2,5549,4,30,2,5,0,0,1,1,0,0,2,3,0,0
1,1.1,3404,31,1,2,3212,3,30,2,0,0,0,0,0,0,0,5,,,
1,1.2,3405,30,1,2,7683,2,30,2,1,2,0,5,0,5,0,1,3,3.8,4
1,1.1,3405,31,2,2,9104,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,3407,31,2,2,2968,3,30,2,1,6,0,1,1,0,0,3,3,3.2,4
1,1.1,3407,32,1,2,2968,4,30,2,1,5,0,5,0,0,0,1,,,
1,1.1,3408,30,1,2,7479,4,30,2,1,4,0,1,1,0,0,1,,,
1,1.1,3410,30,1,2,8702,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,3413,30,1,2,3579,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3413,31,2,2,3579,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,3414,30,1,2,212,3,30,2,1,3,0,1,1,0,0,1,3,0,0
1,1.2,3414,31,1,2,4152,2,30,2,1,5,0,5,0,5,0,1,3,4.1,5
1,1.1,3414,32,1,2,117,3,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3414,33,1,2,117,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.2,3415,30,1,2,7836,2,30,2,5,0,0,5,0,0,0,1,3,3,4
1,1.2,3415,31,2,2,7836,3,30,2,5,0,0,5,0,0,0,1,3,3.83,4
1,1.2,3424,30,2,2,8423,2,30,2,5,0,5,1,1,5,5,4,3,3.12,4
1,1.2,3430,30,2,2,7841,3,30,2,1,2,0,1,1,5,0,1,3,4,4.2
1,1.1,3432,30,2,2,3109,3,30,2,1,1,5,5,0,0,5,2,,,
1,1.1,3432,31,2,2,3109,4,30,2,1,4,0,1,1,0,5,2,,,
1,1.1,3432,32,2,2,3109,5,30,2,1,4,0,5,0,0,0,5,,,
1,1.1,3432,33,2,2,3109,6,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3435,30,1,2,3159,3,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.2,3435,31,1,2,3159,4,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.1,3435,32,1,2,2568,3,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,3435,33,1,2,3159,5,30,2,5,0,5,5,0,0,0,3,,,
1,1.1,3437,30,1,2,5609,5,30,2,5,0,0,5,0,0,0,1,,,
1,1.2,3438,30,1,2,8096,4,30,2,5,0,0,5,0,0,0,2,3,2.9,4
1,1.2,3438,33,1,2,8096,5,30,2,5,0,0,5,0,0,0,2,3,0,0
1,1.2,3441,30,2,2,6050,5,30,2,1,4,0,5,0,0,0,5,3,3.5,4
1,1.2,3441,31,2,2,6050,6,30,2,1,5,0,5,0,0,0,1,3,0,0
1,1.1,3441,32,1,2,6897,3,30,2,0,0,0,0,0,0,0,3,,,
1,1.1,3442,30,2,2,246,3,30,2,1,6,0,1,1,5,0,1,,,
1,1.1,3448,30,1,2,6569,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3453,30,2,2,5566,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3453,31,2,2,5566,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,3459,30,2,2,7681,3,30,2,5,0,1,1,5,0,0,2,3,3.5,4
1,1.1,3459,31,1,2,7681,4,30,2,5,0,0,5,0,5,5,2,,,
1,1.2,3462,30,2,2,6149,5,30,2,5,0,5,5,0,0,0,3,3,0,0
1,1.1,3462,31,1,2,6149,7,60,2,0,0,0,0,0,0,0,1,,,
1,1.1,3462,32,2,2,6149,6,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3464,30,1,2,6058,3,30,2,5,0,0,5,0,0,0,3,,,
1,1.1,3473,30,2,2,3154,3,30,2,1,4,0,1,5,0,0,2,,,
1,1.2,3473,31,2,2,2128,2,30,2,5,0,0,5,0,0,0,1,3,0,0
1,1.2,3473,33,2,2,2128,3,30,2,5,0,0,5,0,0,0,3,3,0,0
1,1.1,3473,34,2,2,2107,4,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3473,35,1,2,2107,5,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,3473,36,2,2,3154,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.2,3473,173,1,3,2107,3,30,2,5,0,0,1,1,0,0,1,3,0,0
1,1.1,3478,4,2,1,2651,3,30,2,5,0,0,5,0,0,0,2,,,
1,1.1,3478,30,1,2,2651,4,30,2,0,0,0,0,0,0,0,3,,,
1,1.2,3480,30,2,2,6019,3,30,2,1,1,5,1,1,0,0,2,3,0,0
1,1.1,3480,31,1,2,6019,4,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3483,30,2,2,6290,3,30,2,1,5,0,5,0,0,1,1,,,
1,1.1,3483,32,1,2,6290,4,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3483,33,2,2,7718,4,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,3483,34,1,2,8109,3,30,2,0,0,0,0,0,0,0,0,,,
1,1.1,3483,35,2,2,7718,5,30,2,0,0,0,0,0,0,0,5,,,
1,1.1,3489,32,2,2,7588,5,30,2,0,0,0,0,0,0,0,1,,,
1,1.1,3496,6,1,1,7044,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.1,3500,30,1,2,7945,3,30,2,0,0,0,0,0,0,0,2,,,
1,1.1,3501,4,1,1,8480,3,30,2,5,0,0,5,0,0,0,1,,,
1,1.2,3502,6,2,1,6994,4,30,2,5,0,0,5,0,0,0,1,3,3.5,4.4
